transaction_id,amount,payment_method,account_age_days,device_age_days,transactions_last_24h,previous_chargebacks,ip_risk,device_risk,unknown_location,is_fraud
TXN-009543,68816.69,UPI,457,1281,6,4,0.558,0.643,1,0
TXN-009544,114776.11,NETBANKING,451,834,20,4,0.204,0.95,1,1
TXN-009545,64783.53,CARD,2363,730,13,5,0.496,0.556,1,1
TXN-009546,87658.84,NETBANKING,1015,786,5,3,0.796,0.98,0,0
TXN-009547,120588.89,WALLET,713,300,30,1,0.99,0.242,0,0
TXN-009548,115775.67,CARD,2146,1029,11,1,0.484,0.555,0,0
TXN-009549,44791.05,WALLET,721,490,21,2,0.992,0.009,0,1
TXN-009550,106307.6,WALLET,1847,208,20,1,0.276,0.658,0,1
TXN-009551,79891.2,CARD,741,377,19,2,0.226,0.162,0,0
TXN-009552,11730.39,CARD,850,1488,12,5,0.49,0.071,1,0
TXN-009553,9269.76,UPI,1508,1425,29,2,0.768,0.335,0,0
TXN-009554,92352.38,NETBANKING,56,535,4,5,0.554,0.414,1,1
TXN-009555,121425.56,UPI,1215,64,1,2,0.364,0.181,0,1
TXN-009556,41803.83,UPI,1653,1003,20,1,0.408,0.548,0,0
TXN-009557,56148.42,UPI,2347,887,23,4,0.411,0.0,0,0
TXN-009558,54339.28,UPI,824,907,30,3,0.66,0.905,0,1
TXN-009559,141384.59,CARD,954,1256,1,0,0.479,0.435,1,1
TXN-009560,18426.16,NETBANKING,18,853,30,5,0.733,0.215,0,0
TXN-009561,59428.71,UPI,1788,152,22,4,0.552,0.437,0,1
TXN-009562,145867.42,WALLET,1727,906,2,5,0.255,0.32,0,1
TXN-009563,26611.32,NETBANKING,587,127,13,0,0.313,0.596,0,0
TXN-009564,18776.02,CARD,262,1434,27,2,0.503,0.737,0,1
TXN-009565,123179.75,NETBANKING,1647,93,12,3,0.766,0.48,0,0
TXN-009566,144339.42,UPI,2076,1105,29,1,0.646,0.878,0,0
TXN-009567,18449.28,NETBANKING,965,333,5,0,0.401,0.113,1,0
TXN-009568,16023.44,CARD,1951,1470,4,2,0.652,0.688,0,0
TXN-009569,23546.7,CARD,263,1432,2,5,0.13,0.988,1,0
TXN-009570,145054.74,WALLET,771,1408,28,5,0.993,0.318,0,1
TXN-009571,39065.61,WALLET,736,1221,23,2,0.909,0.064,0,0
TXN-009572,14662.06,UPI,488,1424,13,4,0.819,0.715,0,0
TXN-009573,40907.89,UPI,176,571,7,4,0.395,0.33,0,1
TXN-009574,111785.46,WALLET,113,649,7,4,0.04,0.867,1,0
TXN-009575,147467.35,NETBANKING,2148,190,8,3,0.681,0.644,0,0
TXN-009576,135311.58,NETBANKING,1678,812,13,1,0.198,0.69,1,1
TXN-009577,49837.87,CARD,1919,426,4,3,0.449,0.61,0,0
TXN-009578,110927.44,NETBANKING,1629,538,13,0,0.698,0.395,0,1
TXN-009579,82056.45,CARD,2066,109,3,5,0.456,0.287,0,0
TXN-009580,60539.51,WALLET,1203,1099,19,5,0.975,0.2,0,1
TXN-009581,114019.92,NETBANKING,1619,795,6,3,0.572,0.595,0,0
TXN-009582,115077.56,WALLET,1149,1173,13,5,0.138,0.12,1,1
TXN-009583,109196.12,WALLET,110,1444,18,0,0.721,0.833,0,0
TXN-009584,12490.76,CARD,934,1268,17,4,0.499,0.173,0,0
TXN-009585,132796.28,NETBANKING,278,779,18,2,0.062,0.398,0,1
TXN-009586,28729.43,WALLET,974,736,14,0,0.813,0.603,0,1
TXN-009587,96242.83,CARD,1584,29,2,3,0.809,0.112,0,0
TXN-009588,33202.1,NETBANKING,362,484,21,3,0.368,0.643,0,1
TXN-009589,96587.3,CARD,1745,539,2,2,0.041,0.582,0,0
TXN-009590,28861.49,CARD,391,673,22,0,0.411,0.859,1,1
TXN-009591,134043.63,UPI,1835,168,6,0,0.099,0.196,1,0
TXN-009592,116351.35,WALLET,105,1070,8,4,0.458,0.72,0,0
TXN-009593,147962.37,NETBANKING,2056,925,4,1,0.308,0.827,0,0
TXN-009594,136538.47,WALLET,352,432,23,2,0.625,0.374,0,0
TXN-009595,133729.05,NETBANKING,2039,890,30,5,0.839,0.326,0,1
TXN-009596,91398.59,NETBANKING,644,380,8,5,0.279,0.94,1,1
TXN-009597,123774.89,UPI,1827,1270,27,1,0.661,0.922,0,0
TXN-009598,6357.33,WALLET,1059,231,17,1,0.407,0.607,1,0
TXN-009599,50602.85,WALLET,2350,1151,24,0,0.287,0.516,0,0
TXN-009600,88219.42,WALLET,763,665,27,0,0.298,0.348,1,0
TXN-009601,130448.3,WALLET,974,155,15,3,0.466,0.122,0,1
TXN-009602,56459.93,CARD,369,362,14,4,0.239,0.252,0,0
TXN-009603,114459.68,WALLET,176,95,12,5,0.51,0.753,0,0
TXN-009604,136473.24,UPI,438,59,5,4,0.005,0.402,1,1
TXN-009605,124208.88,NETBANKING,501,1265,30,5,0.662,0.561,1,0
TXN-009606,149564.11,CARD,505,1088,16,4,0.544,0.538,0,1
TXN-009607,32506.2,WALLET,2265,1348,12,5,0.551,0.186,0,1
TXN-009608,12349.81,CARD,1576,302,10,0,0.501,0.625,0,0
TXN-009609,4493.74,WALLET,666,603,30,4,0.861,0.643,0,1
TXN-009610,47644.75,UPI,1762,1246,25,2,0.213,0.141,0,1
TXN-009611,50810.57,UPI,950,1160,26,1,0.513,0.031,0,0
TXN-009612,113553.84,CARD,1319,619,28,4,0.917,0.761,0,1
TXN-009613,39325.31,UPI,1120,521,10,2,0.637,0.492,0,0
TXN-009614,71113.52,CARD,874,13,13,3,0.365,0.344,0,1
TXN-009615,14461.98,WALLET,343,810,10,0,0.247,0.886,0,0
TXN-009616,103601.52,NETBANKING,1891,53,2,0,0.787,0.07,0,0
TXN-009617,138390.13,UPI,2298,899,27,4,0.424,0.969,0,1
TXN-009618,14142.76,WALLET,23,242,2,2,0.444,0.487,0,1
TXN-009619,46943.48,CARD,45,1353,27,0,0.862,0.47,0,1
TXN-009620,49921.91,CARD,2166,719,29,1,0.449,0.458,0,0
TXN-009621,85179.66,NETBANKING,2055,1281,29,2,0.807,0.095,0,0
TXN-009622,42463.3,NETBANKING,2143,1410,17,3,0.058,0.954,1,1
TXN-009623,147239.62,NETBANKING,1104,1039,10,5,0.719,0.595,1,0
TXN-009624,56770.37,CARD,1585,824,6,0,0.364,0.735,0,1
TXN-009625,81963.52,WALLET,482,1484,3,1,0.905,0.888,0,1
TXN-009626,139667.28,WALLET,2058,1102,21,4,0.104,0.862,1,1
TXN-009627,102898.58,NETBANKING,1331,868,13,2,0.456,0.037,0,0
TXN-009628,118362.53,CARD,190,1032,30,0,0.229,0.687,0,0
TXN-009629,48098.84,WALLET,19,196,24,1,0.24,0.308,0,0
TXN-009630,15067.29,UPI,2390,1099,16,3,0.822,0.473,1,1
TXN-009631,129996.56,NETBANKING,2035,187,5,2,0.851,0.042,1,0
TXN-009632,9124.84,UPI,2473,218,3,0,0.407,0.316,0,0
TXN-009633,42602.7,CARD,2287,617,2,3,0.105,0.661,0,0
TXN-009634,62105.11,WALLET,1507,1405,27,3,0.186,0.608,0,1
TXN-009635,99089.55,NETBANKING,2349,1443,19,5,0.079,0.607,0,1
TXN-009636,54670.16,CARD,2464,485,17,5,0.149,0.791,0,0
TXN-009637,109756.8,UPI,1181,1323,13,4,0.447,0.896,0,1
TXN-009638,1023.48,WALLET,1759,1470,15,0,0.92,0.367,0,1
TXN-009639,39172.04,WALLET,1811,786,12,2,0.036,0.843,0,0
TXN-009640,20128.38,WALLET,1161,980,10,4,0.242,0.613,1,0
TXN-009641,63364.78,UPI,1227,1428,29,5,0.437,0.2,0,0
TXN-009642,117122.94,CARD,688,350,9,4,0.551,0.79,1,1
TXN-009643,143062.01,CARD,1818,943,4,0,0.863,0.075,0,1
TXN-009644,75156.35,CARD,975,732,12,0,0.22,0.199,0,0
TXN-009645,33409.01,UPI,2428,583,2,1,0.504,0.611,0,0
TXN-009646,9512.14,NETBANKING,1487,506,22,4,0.802,0.557,0,0
TXN-009647,120483.67,NETBANKING,1894,44,21,4,0.508,0.414,0,1
TXN-009648,32805.25,NETBANKING,2321,702,24,3,0.275,0.141,0,1
TXN-009649,130754.73,UPI,1898,367,5,2,0.516,0.854,1,1
TXN-009650,75315.56,WALLET,746,438,22,3,0.817,0.571,0,1
TXN-009651,72654.18,NETBANKING,145,170,7,5,0.386,0.428,0,0
TXN-009652,122643.69,CARD,817,824,26,0,0.402,0.405,0,1
TXN-009653,140236.24,NETBANKING,1085,289,12,1,0.731,0.639,0,0
TXN-009654,118668.09,CARD,149,1295,18,5,0.96,0.086,1,1
TXN-009655,141511.93,WALLET,613,431,1,3,0.906,0.311,1,1
TXN-009656,144046.65,NETBANKING,397,1394,5,1,0.029,0.189,1,1
TXN-009657,99168.79,UPI,1421,1229,6,0,0.526,0.377,0,0
TXN-009658,131331.29,NETBANKING,1825,577,13,2,0.085,0.359,0,0
TXN-009659,81024.36,UPI,2052,786,13,1,0.083,0.717,1,0
TXN-009660,34204.13,CARD,1671,250,26,0,0.246,0.442,1,1
TXN-009661,38712.55,NETBANKING,1637,1388,20,0,0.831,0.861,0,0
TXN-009662,31246.52,UPI,1730,581,1,5,0.052,0.794,1,1
TXN-009663,84564.02,NETBANKING,2310,918,13,2,0.686,0.564,0,1
TXN-009664,89744.65,CARD,2113,385,15,4,0.448,0.344,0,1
TXN-009665,134788.8,WALLET,1844,1469,28,0,0.025,0.865,0,1
TXN-009666,57474.75,NETBANKING,2387,1427,30,2,0.232,0.817,0,1
TXN-009667,42350.97,CARD,221,399,27,5,0.172,0.021,0,1
TXN-009668,134472.26,NETBANKING,451,1138,13,5,0.898,0.187,0,0
TXN-009669,64134.76,NETBANKING,845,1422,27,5,0.871,0.563,0,0
TXN-009670,93572.26,NETBANKING,1174,1056,6,4,0.289,0.828,0,1
TXN-009671,36236.93,NETBANKING,647,857,30,3,0.148,0.214,0,1
TXN-009672,28140.29,WALLET,1639,498,22,0,0.966,0.85,0,1
TXN-009673,116651.4,NETBANKING,123,143,24,2,0.013,0.331,0,1
TXN-009674,143282.13,UPI,1632,1290,9,3,0.828,0.698,0,0
TXN-009675,100781.68,NETBANKING,2213,66,20,4,0.953,0.963,0,1
TXN-009676,24690.07,WALLET,2166,170,3,5,0.099,0.026,0,0
TXN-009677,11749.78,NETBANKING,2401,122,14,2,0.78,0.435,0,1
TXN-009678,108740.12,UPI,392,1229,2,4,0.832,0.876,0,1
TXN-009679,36562.96,CARD,2293,1188,11,2,0.927,0.08,0,1
TXN-009680,50806.64,CARD,562,501,5,3,0.946,0.195,1,1
TXN-009681,146185.45,NETBANKING,183,1289,28,1,0.731,0.962,0,1
TXN-009682,81022.74,CARD,1649,585,28,4,0.103,0.659,0,1
TXN-009683,2330.67,NETBANKING,2368,1435,21,3,0.507,0.432,0,0
TXN-009684,12841.62,CARD,536,357,24,0,0.886,0.876,0,0
TXN-009685,38058.77,NETBANKING,1557,733,18,4,0.937,0.975,0,0
TXN-009686,53020.71,UPI,1785,1474,3,4,0.13,0.722,0,0
TXN-009687,24799.47,NETBANKING,2125,566,23,3,0.688,0.418,0,0
TXN-009688,12078.02,NETBANKING,400,123,17,5,0.527,0.648,1,0
TXN-009689,60740.06,UPI,2268,1042,10,2,0.183,0.243,0,1
TXN-009690,34317.23,WALLET,2090,11,3,3,0.902,0.055,0,0
TXN-009691,86966.36,UPI,157,559,23,0,0.543,0.333,0,0
TXN-009692,53372.87,NETBANKING,286,588,27,5,0.404,0.37,0,0
TXN-009693,97842.13,CARD,804,216,21,2,0.774,0.446,0,1
TXN-009694,146561.3,CARD,1454,174,10,2,0.404,0.541,0,0
TXN-009695,148933.98,WALLET,2473,927,21,0,0.484,0.658,1,1
TXN-009696,80821.85,NETBANKING,2104,831,9,1,0.487,0.067,0,0
TXN-009697,16673.58,CARD,2478,603,8,3,0.406,0.317,0,0
TXN-009698,70795.39,WALLET,843,142,20,4,0.483,0.023,0,1
TXN-009699,102367.02,CARD,2218,177,18,2,0.336,0.564,0,1
TXN-009700,14899.7,WALLET,1476,348,13,0,0.856,0.865,0,0
TXN-009701,75354.69,CARD,2010,455,2,3,0.866,0.147,0,1
TXN-009702,30087.7,CARD,24,1423,5,3,0.797,0.282,1,0
TXN-009703,73430.3,NETBANKING,406,1206,10,5,0.08,0.087,0,1
TXN-009704,48321.11,CARD,453,773,4,2,0.241,0.993,0,1
TXN-009705,24454.83,CARD,850,902,25,5,0.479,0.41,0,0
TXN-009706,94600.04,UPI,714,13,24,4,0.719,0.97,0,0
TXN-009707,149945.83,UPI,1991,97,8,2,0.282,0.007,0,1
TXN-009708,59643.4,NETBANKING,244,982,13,0,0.075,0.678,0,0
TXN-009709,98225.93,CARD,2147,744,23,1,0.519,0.586,0,0
TXN-009710,135359.04,WALLET,104,623,8,4,0.104,0.584,0,0
TXN-009711,19547.76,UPI,502,99,20,1,0.509,0.471,1,0
TXN-009712,27214.51,NETBANKING,1596,645,23,3,0.203,0.582,0,0
TXN-009713,124017.17,CARD,1732,1039,19,1,0.623,0.649,0,0
TXN-009714,112527.71,WALLET,1165,998,24,0,0.636,0.646,0,1
TXN-009715,58654.97,CARD,1021,938,25,3,0.947,0.94,0,1
TXN-009716,127751.23,CARD,1078,462,25,1,0.494,0.892,0,1
TXN-009717,334.54,CARD,2438,1480,7,0,0.73,0.917,1,0
TXN-009718,47263.72,CARD,23,1321,9,5,0.97,0.678,0,1
TXN-009719,45356.59,UPI,754,246,23,3,0.916,0.585,1,1
TXN-009720,29560.86,WALLET,2306,1328,1,3,0.693,0.545,0,0
TXN-009721,2615.71,WALLET,1612,355,11,4,0.611,0.77,0,1
TXN-009722,27150.64,UPI,1162,336,12,0,0.603,0.65,0,0
TXN-009723,145144.63,CARD,1628,421,28,1,0.25,0.085,0,1
TXN-009724,81202.16,NETBANKING,1557,789,1,4,0.956,0.192,0,0
TXN-009725,82914.72,CARD,244,1353,29,0,0.318,0.35,0,0
TXN-009726,97539.2,CARD,80,245,23,4,0.417,0.239,0,1
TXN-009727,144142.05,WALLET,1307,526,10,4,0.601,0.531,0,0
TXN-009728,51266.84,CARD,1937,330,2,2,0.246,0.525,0,1
TXN-009729,10033.17,NETBANKING,1369,862,14,2,0.277,0.725,0,1
TXN-009730,625.3,UPI,1531,37,22,4,0.044,0.356,1,1
TXN-009731,75299.05,CARD,874,190,11,4,0.591,0.521,0,1
TXN-009732,24580.5,NETBANKING,2432,903,7,4,0.39,0.397,0,1
TXN-009733,4854.17,NETBANKING,1410,20,20,5,0.545,0.353,1,1
TXN-009734,70803.13,NETBANKING,1661,132,19,2,0.889,0.47,0,0
TXN-009735,148360.56,NETBANKING,22,319,23,3,0.692,0.663,0,1
TXN-009736,33935.72,NETBANKING,778,1040,2,2,0.201,0.203,0,0
TXN-009737,97155.82,CARD,1943,837,17,4,0.124,0.995,0,0
TXN-009738,79981.15,NETBANKING,207,97,6,4,0.62,0.619,0,0
TXN-009739,137944.07,CARD,2186,108,21,3,0.749,0.5,0,1
TXN-009740,21308.65,UPI,1391,1070,17,3,0.567,0.332,0,0
TXN-009741,13220.72,CARD,1925,170,24,1,0.534,0.493,0,1
TXN-009742,73488.92,CARD,1757,458,26,3,0.635,0.932,0,0
TXN-009743,101880.1,NETBANKING,983,948,5,2,0.596,0.252,0,0
TXN-009744,21075.8,CARD,2235,1369,29,2,0.738,0.032,0,0
TXN-009745,109801.38,NETBANKING,212,846,23,5,0.032,0.449,1,1
TXN-009746,129908.54,CARD,812,1245,13,5,0.556,0.724,0,1
TXN-009747,29134.94,CARD,2348,285,30,1,0.036,0.637,0,1
TXN-009748,96332.72,WALLET,232,275,29,3,0.843,0.041,1,0
TXN-009749,92344.64,UPI,1888,1135,29,0,0.161,0.735,0,1
TXN-009750,128710.15,UPI,510,1151,21,4,0.883,0.951,0,1
TXN-009751,34646.68,UPI,1484,778,18,1,0.861,0.206,0,0
TXN-009752,17835.54,NETBANKING,445,397,19,2,0.867,0.996,1,0
TXN-009753,149977.57,NETBANKING,1570,1123,4,3,0.152,0.155,1,1
TXN-009754,14018.46,WALLET,378,549,1,3,0.605,0.997,0,1
TXN-009755,21558.78,NETBANKING,397,951,8,2,0.573,0.492,0,0
TXN-009756,140517.76,NETBANKING,2470,395,26,3,0.388,0.892,0,1
TXN-009757,81368.13,NETBANKING,1767,96,10,4,0.585,0.494,0,0
TXN-009758,93273.91,UPI,1841,965,15,2,0.538,0.232,0,0
TXN-009759,141370.44,NETBANKING,1884,94,27,1,0.429,0.084,0,0
TXN-009760,71384.55,NETBANKING,816,843,19,5,0.902,0.848,0,1
TXN-009761,112769.21,WALLET,940,690,23,2,0.783,0.325,0,1
TXN-009762,79198.42,CARD,1966,952,6,2,0.217,0.746,0,0
TXN-009763,65301.52,WALLET,2153,712,3,1,0.843,0.774,0,0
TXN-009764,127265.12,WALLET,2411,1336,29,2,0.666,0.65,0,1
TXN-009765,107054.51,NETBANKING,1343,354,27,4,0.847,0.705,0,0
TXN-009766,54027.35,CARD,1091,583,11,3,0.41,0.533,0,1
TXN-009767,58705.16,UPI,2045,982,7,4,0.428,0.9,0,0
TXN-009768,76901.36,WALLET,2231,1444,29,3,0.451,0.603,0,0
TXN-009769,27862.73,CARD,950,380,23,3,0.489,0.474,0,0
TXN-009770,60349.82,WALLET,608,457,6,1,0.849,0.848,0,1
TXN-009771,110014.42,UPI,2276,1152,25,0,0.569,0.322,0,1
TXN-009772,39899.89,WALLET,2474,847,4,5,0.623,0.103,1,0
TXN-009773,3768.65,CARD,246,1223,29,1,0.29,0.939,0,1
TXN-009774,60386.78,WALLET,211,1070,19,1,0.435,0.099,0,1
TXN-009775,130490.2,UPI,186,364,13,0,0.433,0.571,0,1
TXN-009776,93380.95,UPI,1595,1348,9,3,0.024,0.812,0,1
TXN-009777,65447.73,WALLET,733,1104,30,4,0.66,0.874,0,1
TXN-009778,34349.02,CARD,1787,861,21,2,0.883,0.738,0,1
TXN-009779,71009.81,WALLET,1498,803,16,1,0.538,0.776,0,1
TXN-009780,67040.18,NETBANKING,1467,350,6,2,0.07,0.269,1,0
TXN-009781,8456.65,UPI,1325,436,19,0,0.284,0.056,0,0
TXN-009782,130656.83,UPI,1892,867,19,1,0.343,0.554,0,0
TXN-009783,4836.19,WALLET,1285,1051,14,5,0.508,0.645,1,1
TXN-009784,110117.27,CARD,1991,1236,5,0,0.405,0.538,0,0
TXN-009785,93701.07,WALLET,638,1224,2,0,0.375,0.239,1,1
TXN-009786,22526.97,WALLET,951,1201,4,3,0.868,0.883,1,1
TXN-009787,19943.46,WALLET,2060,408,15,5,0.245,0.331,1,1
TXN-009788,127706.62,UPI,1162,273,11,2,0.308,0.324,0,0
TXN-009789,87885.51,NETBANKING,971,410,28,5,0.558,0.496,0,1
TXN-009790,21451.33,UPI,2270,467,9,0,0.355,0.693,1,0
TXN-009791,58648.12,UPI,1359,756,22,5,0.192,0.727,0,0
TXN-009792,85514.22,UPI,1906,207,14,1,0.456,0.78,0,0
TXN-009793,22258.15,UPI,1524,977,27,4,0.581,0.65,0,0
TXN-009794,92626.06,NETBANKING,732,582,20,3,0.809,0.161,1,1
TXN-009795,94633.8,CARD,794,1117,1,2,0.046,0.777,0,1
TXN-009796,46906.9,NETBANKING,2145,1401,26,2,0.698,0.208,1,1
TXN-009797,147459.84,UPI,280,1267,2,5,0.203,0.656,1,1
TXN-009798,124157.48,NETBANKING,1645,486,17,4,0.347,0.389,0,0
TXN-009799,122183.97,CARD,1422,727,21,3,0.655,0.739,0,1
TXN-009800,117574.55,WALLET,2188,367,7,3,0.555,0.898,0,1
TXN-009801,46831.62,UPI,1025,349,26,2,0.617,0.903,0,0
TXN-009802,146013.36,NETBANKING,2114,515,20,0,0.042,0.961,0,0
TXN-009803,6406.8,CARD,606,1499,6,4,0.945,0.871,1,0
TXN-009804,118856.96,UPI,1264,664,13,5,0.429,0.322,1,0
TXN-009805,141546.61,UPI,1563,620,24,3,0.725,0.897,0,1
TXN-009806,13005.48,CARD,2208,611,22,2,0.027,0.93,0,0
TXN-009807,147070.44,UPI,1476,347,23,2,0.988,0.384,1,0
TXN-009808,53928.18,CARD,190,364,29,0,0.408,0.195,1,1
TXN-009809,67480.17,WALLET,1939,1109,21,1,0.608,0.085,0,0
TXN-009810,8743.98,UPI,394,105,7,5,0.297,0.052,0,0
TXN-009811,8370.96,WALLET,276,1077,18,5,0.929,0.473,0,1
TXN-009812,94932.36,CARD,199,459,8,3,0.48,0.548,0,0
TXN-009813,113147.49,CARD,1575,1328,17,0,0.109,0.747,0,0
TXN-009814,108575.89,CARD,2253,1389,7,1,0.33,0.98,0,1
TXN-009815,94382.2,CARD,1520,1097,8,2,0.251,0.06,0,0
TXN-009816,69395.29,WALLET,2457,867,28,5,0.421,0.125,0,0
TXN-009817,42645.73,NETBANKING,471,100,10,4,0.879,0.417,1,1
TXN-009818,68620.0,WALLET,1621,143,24,2,0.255,0.913,1,1
TXN-009819,87083.09,WALLET,926,4,3,1,0.886,0.797,0,1
TXN-009820,117324.18,UPI,1765,1164,24,4,0.303,0.564,0,0
TXN-009821,113114.66,WALLET,1936,613,21,4,0.654,0.449,0,0
TXN-009822,124919.11,UPI,2147,1007,11,2,0.686,0.021,0,0
TXN-009823,106595.14,CARD,1203,688,18,2,0.154,0.496,0,1
TXN-009824,52670.91,WALLET,1750,223,27,4,0.656,0.037,0,1
TXN-009825,31478.56,NETBANKING,402,348,7,5,0.694,0.359,0,0
TXN-009826,96141.01,WALLET,1048,1499,26,3,0.883,0.297,0,0
TXN-009827,111210.89,WALLET,85,17,2,1,0.778,0.031,0,1
TXN-009828,121499.38,WALLET,1912,233,22,1,0.787,0.965,1,1
TXN-009829,42710.96,NETBANKING,485,781,14,0,0.752,0.806,0,0
TXN-009830,114361.31,NETBANKING,2002,712,13,4,0.825,0.226,1,1
TXN-009831,67091.14,CARD,1059,1076,9,5,0.229,0.884,0,1
TXN-009832,40173.5,UPI,20,41,27,0,0.95,0.029,0,0
TXN-009833,61129.64,UPI,1270,952,7,1,0.183,0.866,0,0
TXN-009834,111419.45,CARD,919,1173,20,2,0.66,0.281,0,0
TXN-009835,116877.98,NETBANKING,1459,716,23,5,0.924,0.056,0,1
TXN-009836,101590.26,WALLET,895,106,1,1,0.134,0.804,0,0
TXN-009837,66183.53,WALLET,1776,672,12,2,0.036,0.288,0,0
TXN-009838,26003.67,UPI,792,819,20,4,0.941,0.335,0,0
TXN-009839,6693.2,CARD,2492,1197,28,4,0.104,0.788,0,1
TXN-009840,128825.31,CARD,292,470,6,5,0.404,0.704,0,1
TXN-009841,62633.97,CARD,1812,1173,21,5,0.242,0.062,1,0
TXN-009842,101682.08,NETBANKING,1449,65,15,4,0.938,0.425,0,1
TXN-009843,77089.9,NETBANKING,84,1377,2,0,0.686,0.447,1,0
TXN-009844,104267.31,UPI,1897,324,29,3,0.91,0.545,0,0
TXN-009845,76226.63,NETBANKING,582,700,28,4,0.289,0.198,1,1
TXN-009846,85993.34,CARD,1184,386,25,2,0.11,0.265,1,0
TXN-009847,53685.1,NETBANKING,2338,759,28,1,0.562,0.617,0,0
TXN-009848,73455.74,CARD,1008,623,1,1,0.796,0.548,1,1
TXN-009849,63792.36,CARD,1869,642,20,4,0.325,0.134,0,1
TXN-009850,119528.69,WALLET,1561,1424,25,0,0.869,0.407,0,1
TXN-009851,123236.69,WALLET,1381,523,2,5,0.949,0.322,1,1
TXN-009852,107549.63,UPI,571,1192,23,1,0.017,0.198,0,1
TXN-009853,146965.0,CARD,295,729,12,0,0.035,0.473,1,1
TXN-009854,123930.5,WALLET,1696,1335,9,0,0.526,0.978,0,0
TXN-009855,106910.94,UPI,1555,575,21,5,0.988,0.046,1,1
TXN-009856,132548.36,WALLET,2442,1152,25,2,0.236,0.3,1,1
TXN-009857,72561.62,NETBANKING,2116,342,22,1,0.15,0.298,0,0
TXN-009858,65549.31,WALLET,1944,296,27,0,0.546,0.051,1,0
TXN-009859,29632.64,NETBANKING,792,1119,3,0,0.395,0.9,0,0
TXN-009860,15778.05,WALLET,1131,251,8,1,0.87,0.901,1,1
TXN-009861,134341.94,NETBANKING,2227,1409,25,3,0.965,0.575,0,1
TXN-009862,92227.32,WALLET,58,480,27,4,0.595,0.548,1,1
TXN-009863,24931.53,NETBANKING,547,762,24,3,0.878,0.297,1,1
TXN-009864,117652.05,UPI,1286,402,26,2,0.625,0.085,0,1
TXN-009865,135350.7,NETBANKING,2288,272,30,3,0.194,0.687,0,1
TXN-009866,16865.34,UPI,745,961,28,0,0.201,0.691,0,0
TXN-009867,51706.58,UPI,233,225,22,0,0.044,0.601,0,0
TXN-009868,31102.3,WALLET,200,1352,24,4,0.509,0.382,0,1
TXN-009869,90440.26,CARD,565,269,21,4,0.983,0.958,0,1
TXN-009870,11726.57,CARD,100,945,2,3,0.205,0.927,0,0
TXN-009871,105796.96,WALLET,749,1055,7,3,0.604,0.378,0,1
TXN-009872,105223.95,WALLET,966,924,7,1,0.873,0.851,0,1
TXN-009873,110391.57,UPI,272,1078,20,0,0.361,0.71,0,0
TXN-009874,102989.89,WALLET,2190,1057,13,0,0.33,0.933,0,1
TXN-009875,11437.34,CARD,1326,1385,24,4,0.164,0.877,0,1
TXN-009876,89124.64,WALLET,2081,526,5,3,0.329,0.919,0,0
TXN-009877,95198.58,CARD,1245,546,20,3,0.804,0.182,0,1
TXN-009878,58185.54,UPI,2133,1431,16,0,0.351,0.03,0,0
TXN-009879,31208.13,CARD,1243,294,19,3,0.42,0.212,0,0
TXN-009880,81611.26,UPI,2160,312,3,5,0.657,0.265,0,0
TXN-009881,7799.87,UPI,2409,1104,15,5,0.674,0.381,1,1
TXN-009882,120010.6,NETBANKING,1849,1082,22,0,0.778,0.801,0,0
TXN-009883,35699.39,NETBANKING,1017,128,9,4,0.258,0.41,0,0
TXN-009884,18754.78,WALLET,1196,994,20,5,0.615,0.623,0,0
TXN-009885,21208.08,NETBANKING,148,340,19,0,0.194,0.624,0,0
TXN-009886,32643.05,CARD,2332,141,10,4,0.428,0.235,0,1
TXN-009887,3455.59,WALLET,639,182,12,4,0.994,0.64,1,1
TXN-009888,65312.38,UPI,1319,776,8,4,0.762,0.83,1,1
TXN-009889,58679.3,NETBANKING,2184,1292,13,4,0.754,0.161,0,1
TXN-009890,140831.71,CARD,2217,370,4,0,0.935,0.353,1,1
TXN-009891,15908.16,WALLET,1418,1003,1,2,0.762,0.899,0,0
TXN-009892,89928.61,NETBANKING,1858,1128,7,2,0.009,0.408,1,0
TXN-009893,128174.77,CARD,1766,208,11,4,0.046,0.997,0,0
TXN-009894,134655.35,WALLET,288,844,5,5,0.839,0.386,0,0
TXN-009895,72040.63,UPI,1582,756,15,2,0.797,0.375,1,1
TXN-009896,96141.93,NETBANKING,189,1495,27,5,0.137,0.732,0,0
TXN-009897,115444.33,CARD,781,1486,15,0,0.15,0.42,0,0
TXN-009898,148239.27,UPI,1497,997,6,3,0.34,0.945,0,1
TXN-009899,102492.44,CARD,1080,428,19,2,0.205,0.785,0,0
TXN-009900,81342.41,NETBANKING,82,79,13,5,0.794,0.766,1,1
TXN-009901,124386.22,NETBANKING,944,700,18,5,0.687,0.307,1,1
TXN-009902,119433.54,CARD,1206,421,30,3,0.797,0.849,0,1
TXN-009903,101025.92,UPI,180,798,14,1,0.167,0.496,0,1
TXN-009904,136101.52,WALLET,1247,502,23,1,0.782,0.09,0,1
TXN-009905,4813.3,UPI,1815,215,13,2,0.37,0.291,0,0
TXN-009906,142677.94,UPI,1836,440,26,5,0.77,0.645,0,1
TXN-009907,98720.02,CARD,1978,1116,8,5,0.104,0.389,0,1
TXN-009908,54836.97,CARD,2308,350,21,1,0.055,0.056,0,0
TXN-009909,9417.78,UPI,1853,338,22,5,0.108,0.102,0,1
